ticker,count,min,max,median,mean,std
OXFD,194,0.303,1.0,0.848,0.823,0.137
OXLC,194,0.544,1.0,1.0,0.983,0.05
OXLCM,180,0.012,0.405,0.063,0.081,0.068
OXLCO,194,0.012,0.784,0.113,0.153,0.112
OXLCP,54,0.063,0.746,0.297,0.322,0.185
OXSQ,194,0.531,1.0,0.936,0.891,0.106
OXSQL,167,0.012,0.607,0.05,0.066,0.073
OXSQZ,178,0.012,0.417,0.037,0.053,0.047
OYST,130,0.303,0.974,0.632,0.631,0.164
OZK,194,0.531,1.0,1.0,0.992,0.049
PAAC,111,0.012,0.227,0.025,0.04,0.039
PAACR,106,0.012,0.341,0.025,0.04,0.05
PAACU,82,0.012,0.746,0.012,0.032,0.082
PAACW,126,0.012,0.189,0.025,0.031,0.027
PAAS,194,0.632,1.0,1.0,0.994,0.039
PACB,194,0.544,1.0,1.0,0.99,0.048
PACQ,183,0.012,0.822,0.063,0.113,0.134
PACQU,39,0.012,0.303,0.012,0.03,0.048
PACQW,110,0.012,0.303,0.025,0.048,0.047
PACW,194,0.531,1.0,1.0,0.992,0.05
PAE,61,0.443,1.0,0.962,0.912,0.116
PAEWW,53,0.012,0.354,0.075,0.093,0.074
PAHC,194,0.468,1.0,0.924,0.894,0.098
PANL,193,0.012,0.632,0.164,0.186,0.116
PASG,49,0.291,1.0,0.746,0.75,0.173
PATI,154,0.012,0.822,0.069,0.116,0.137
PATK,194,0.481,1.0,0.949,0.927,0.075
PAVM,194,0.101,1.0,0.835,0.718,0.287
PAVMW,58,0.012,0.303,0.025,0.041,0.052
PAVMZ,174,0.012,0.86,0.126,0.177,0.168
PAYS,194,0.544,1.0,1.0,0.985,0.049
PAYX,194,0.556,1.0,1.0,0.993,0.047
PBBI,175,0.012,0.873,0.126,0.199,0.194
PBCT,194,0.544,1.0,1.0,0.993,0.048
PBCTP,194,0.151,0.835,0.316,0.342,0.128
PBFS,194,0.05,1.0,0.347,0.417,0.23
PBHC,153,0.012,0.253,0.037,0.051,0.038
PBIP,194,0.012,0.481,0.113,0.142,0.102
PBPB,194,0.468,1.0,0.949,0.924,0.079
PBTS,194,0.025,0.86,0.195,0.217,0.114
PBYI,194,0.544,1.0,1.0,0.992,0.048
PCAR,194,0.544,1.0,1.0,0.993,0.048
PCB,194,0.037,0.974,0.316,0.346,0.164
PCH,194,0.481,1.0,0.987,0.971,0.06
PCMI,21,0.746,1.0,0.911,0.903,0.074
PCOM,194,0.189,0.974,0.594,0.588,0.156
PCRX,194,0.544,1.0,1.0,0.989,0.048
PCSB,194,0.164,0.936,0.594,0.588,0.185
PCTI,194,0.215,1.0,0.797,0.779,0.154
PCTY,194,0.531,1.0,1.0,0.983,0.051
PCYG,194,0.101,0.949,0.385,0.411,0.173
PCYO,194,0.063,0.962,0.556,0.55,0.237
PDBC,194,0.531,1.0,0.987,0.981,0.05
PDCE,194,0.556,1.0,1.0,0.993,0.047
PDCO,194,0.544,1.0,1.0,0.992,0.048
PDD,194,0.582,1.0,1.0,0.993,0.043
PDEV,23,0.012,0.05,0.012,0.015,0.008
PDEX,194,0.037,0.746,0.24,0.265,0.145
PDFS,194,0.43,1.0,0.86,0.843,0.101
PDLB,194,0.012,0.443,0.151,0.164,0.092
PDLI,194,0.518,1.0,1.0,0.99,0.05
PDP,194,0.303,1.0,0.778,0.789,0.125
PDSB,194,0.05,1.0,0.392,0.469,0.288
PEBK,194,0.012,0.417,0.101,0.122,0.086
PEBO,194,0.329,0.987,0.651,0.673,0.153
PECK,191,0.012,0.987,0.151,0.23,0.215
PEGA,194,0.493,1.0,0.987,0.963,0.064
PEGI,146,0.531,1.0,1.0,0.991,0.053
PEIX,194,0.392,1.0,0.873,0.839,0.132
PENN,194,0.544,1.0,1.0,0.992,0.048
PEP,194,0.569,1.0,1.0,0.993,0.045
PERI,194,0.518,1.0,0.949,0.914,0.093
PESI,194,0.012,0.873,0.265,0.302,0.198
PETQ,194,0.531,1.0,0.987,0.977,0.053
PETS,194,0.531,1.0,1.0,0.99,0.049
PETZ,193,0.012,0.987,0.139,0.184,0.157
PEY,194,0.455,1.0,0.886,0.873,0.093
PEZ,188,0.012,0.721,0.075,0.099,0.111
PFBC,194,0.291,1.0,0.734,0.718,0.154
PFBI,194,0.063,0.797,0.303,0.322,0.137
PFF,194,0.544,1.0,1.0,0.993,0.047
PFG,194,0.544,1.0,1.0,0.993,0.047
PFHD,63,0.012,0.962,0.329,0.373,0.234
PFI,194,0.025,0.772,0.139,0.166,0.118
PFIE,194,0.151,0.974,0.499,0.532,0.174
PFIN,149,0.012,0.265,0.037,0.045,0.036
PFIS,194,0.012,0.405,0.126,0.147,0.078
PFLT,194,0.405,1.0,0.873,0.869,0.104
PFM,194,0.113,0.797,0.265,0.298,0.134
PFMT,188,0.012,0.62,0.101,0.128,0.108
PFPT,194,0.544,1.0,1.0,0.99,0.048
PFSW,194,0.088,0.911,0.367,0.404,0.172
PGC,194,0.202,1.0,0.721,0.713,0.143
PGEN,67,0.797,1.0,1.0,0.994,0.025
PGJ,194,0.088,0.924,0.291,0.3,0.126
PGNX,194,0.531,1.0,1.0,0.986,0.05
PGNY,134,0.544,1.0,1.0,0.984,0.057
PHAS,194,0.443,1.0,0.911,0.881,0.11
PHAT,134,0.24,0.987,0.658,0.664,0.177
PHCF,128,0.012,0.531,0.043,0.054,0.057
PHIO,194,0.101,1.0,0.658,0.626,0.255
PHIOW,103,0.012,0.518,0.025,0.05,0.066
PHO,194,0.341,1.0,0.721,0.712,0.141
PHUN,194,0.481,1.0,0.924,0.901,0.103
PHUNW,115,0.012,0.151,0.025,0.033,0.025
PI,194,0.481,1.0,0.987,0.973,0.057
PICO,194,0.113,0.974,0.632,0.629,0.157
PID,194,0.202,1.0,0.772,0.765,0.12
PIE,194,0.113,0.962,0.405,0.432,0.147
PIH,170,0.012,0.911,0.05,0.077,0.094
PIHPP,154,0.012,0.24,0.037,0.043,0.03
PINC,194,0.544,1.0,1.0,0.99,0.049
PIO,194,0.05,0.898,0.227,0.26,0.151
PIRS,194,0.518,1.0,0.974,0.96,0.061
PIXY,194,0.063,1.0,0.379,0.425,0.228
PIZ,194,0.063,0.86,0.278,0.312,0.145
PKBK,194,0.025,0.848,0.253,0.279,0.148
PKOH,194,0.177,0.924,0.524,0.532,0.182
PKW,194,0.265,0.987,0.613,0.642,0.186
PLAB,194,0.544,1.0,1.0,0.988,0.049
PLAY,194,0.556,1.0,1.0,0.991,0.048
PLBC,189,0.012,0.392,0.101,0.116,0.086
PLC,61,0.012,0.037,0.012,0.016,0.006
PLCE,194,0.544,1.0,1.0,0.992,0.048
PLIN,185,0.113,0.974,0.367,0.409,0.16
PLL,190,0.012,0.354,0.075,0.094,0.065
PLMR,194,0.468,1.0,0.949,0.892,0.125
PLPC,194,0.037,0.481,0.151,0.167,0.087
PLSE,194,0.177,1.0,0.582,0.586,0.172
PLUG,194,0.784,1.0,1.0,0.995,0.026
PLUS,194,0.202,0.987,0.696,0.703,0.14
PLW,194,0.063,0.974,0.347,0.373,0.168
PLXP,191,0.012,0.62,0.088,0.109,0.087
PLXS,194,0.468,1.0,0.936,0.912,0.086
PLYA,194,0.493,1.0,0.949,0.912,0.098
PMBC,194,0.088,0.784,0.341,0.373,0.15
PMD,194,0.063,0.886,0.291,0.305,0.123
PME,191,0.012,0.848,0.113,0.133,0.095
PMOM,68,0.012,0.202,0.012,0.028,0.035
PMTS,118,0.025,0.962,0.253,0.283,0.168
PNBK,113,0.012,0.215,0.025,0.031,0.03
PNFP,194,0.531,1.0,1.0,0.983,0.051
PNNT,194,0.506,1.0,0.962,0.931,0.08
PNNTG,142,0.012,0.848,0.075,0.139,0.169
PNQI,194,0.101,0.974,0.329,0.377,0.17
PNRG,174,0.012,0.354,0.05,0.072,0.068
PNRL,56,0.012,0.949,0.037,0.1,0.169
PNTG,152,0.392,1.0,0.86,0.83,0.133
PNTR,20,0.012,0.405,0.107,0.112,0.085
POAI,194,0.101,1.0,0.398,0.466,0.241
PODD,194,0.544,1.0,1.0,0.99,0.048
POLA,194,0.012,0.924,0.354,0.36,0.194
POOL,194,0.443,1.0,0.974,0.951,0.067
POPE,185,0.012,0.949,0.075,0.13,0.159
POTX,159,0.025,0.67,0.253,0.28,0.129
POWI,194,0.417,1.0,0.936,0.907,0.093
POWL,194,0.316,0.987,0.683,0.679,0.139
PPBI,194,0.481,1.0,1.0,0.978,0.055
PPC,194,0.518,1.0,1.0,0.992,0.05
PPD,64,0.746,1.0,1.0,0.99,0.04
PPH,194,0.101,0.987,0.392,0.414,0.195
PPHI,15,0.012,0.037,0.012,0.017,0.008
PPIH,193,0.012,0.759,0.151,0.178,0.126
PPSI,170,0.012,0.506,0.063,0.099,0.097
PRAA,194,0.481,1.0,0.968,0.952,0.065
PRAH,194,0.544,1.0,1.0,0.984,0.05
PRCP,194,0.025,0.772,0.265,0.296,0.133
PRDO,88,0.797,1.0,1.0,0.988,0.025
PRFT,194,0.531,1.0,1.0,0.978,0.054
PRFZ,194,0.202,1.0,0.62,0.62,0.183
PRGS,194,0.531,1.0,0.987,0.973,0.056
PRGX,194,0.088,0.974,0.474,0.498,0.196
PRIM,194,0.481,1.0,0.924,0.905,0.086
PRMW,146,0.481,1.0,0.962,0.938,0.077
PRN,194,0.012,0.417,0.113,0.131,0.069
PRNB,194,0.468,1.0,0.936,0.891,0.126
PROF,132,0.037,0.949,0.537,0.473,0.27
PROV,194,0.012,0.518,0.139,0.152,0.081
PRPH,161,0.012,0.658,0.05,0.074,0.097
PRPL,194,0.05,1.0,0.936,0.779,0.27
PRPO,194,0.405,1.0,0.721,0.73,0.133
PRQR,194,0.506,1.0,0.911,0.892,0.1
PRSC,194,0.291,0.987,0.721,0.714,0.132
PRTA,194,0.481,1.0,0.936,0.914,0.079
PRTH,194,0.012,0.949,0.151,0.205,0.165
PRTK,194,0.544,1.0,0.987,0.97,0.054
PRTO,106,0.164,1.0,0.524,0.54,0.153
PRTS,194,0.177,1.0,0.638,0.621,0.197
PRVB,194,0.518,1.0,0.987,0.968,0.056
PRVL,194,0.329,1.0,0.746,0.737,0.152
PS,194,0.544,1.0,1.0,0.992,0.048
PSC,190,0.012,0.316,0.037,0.052,0.042
PSCC,188,0.012,0.354,0.063,0.076,0.053
PSCD,172,0.012,0.316,0.037,0.057,0.05
PSCE,194,0.088,0.848,0.316,0.342,0.157
PSCF,194,0.012,0.721,0.145,0.164,0.089
PSCH,194,0.151,0.797,0.341,0.364,0.124
PSCI,191,0.012,0.759,0.075,0.087,0.086
PSCM,173,0.012,0.354,0.037,0.047,0.049
PSCT,194,0.063,0.873,0.253,0.285,0.132
PSCU,194,0.012,0.265,0.088,0.094,0.049
PSDO,85,0.518,1.0,1.0,0.962,0.071
PSEC,194,0.556,1.0,1.0,0.993,0.046
PSET,169,0.012,0.126,0.037,0.041,0.024
PSHG,28,0.392,0.949,0.607,0.638,0.148
PSL,194,0.075,0.708,0.189,0.218,0.104
PSM,36,0.012,0.189,0.012,0.02,0.029
PSMT,194,0.43,1.0,0.936,0.911,0.089
PSNL,194,0.544,1.0,0.974,0.947,0.067
PSTI,194,0.164,1.0,0.569,0.588,0.231
PSTV,194,0.202,1.0,0.658,0.654,0.21
PSTVZ,86,0.012,0.683,0.037,0.095,0.131
PT,194,0.329,1.0,0.632,0.654,0.177
PTAC,49,0.012,0.139,0.025,0.036,0.03
PTACU,76,0.012,0.62,0.037,0.052,0.076
PTACW,22,0.012,0.088,0.012,0.026,0.02
PTC,194,0.544,1.0,1.0,0.992,0.048
PTCT,194,0.544,1.0,1.0,0.987,0.051
PTE,194,0.468,1.0,0.936,0.92,0.08
PTEN,194,0.544,1.0,1.0,0.992,0.048
PTF,194,0.177,0.987,0.468,0.479,0.148
PTGX,194,0.518,1.0,0.911,0.888,0.09
PTH,194,0.025,0.784,0.202,0.263,0.178
PTI,194,0.67,1.0,0.987,0.954,0.068
PTLA,194,0.544,1.0,1.0,0.992,0.046
PTMN,194,0.139,1.0,0.544,0.55,0.2
PTNR,181,0.012,0.455,0.063,0.077,0.063
PTON,155,0.632,1.0,1.0,0.992,0.045
PTSI,192,0.012,0.544,0.126,0.138,0.084
PTVCA,127,0.012,0.493,0.025,0.047,0.054
PTVCB,194,0.101,0.936,0.373,0.382,0.156
PUB,194,0.088,0.81,0.398,0.409,0.138
PUI,194,0.126,0.886,0.354,0.381,0.143
PULM,194,0.253,1.0,0.696,0.714,0.229
PUYI,194,0.012,1.0,0.195,0.282,0.257
PVAC,194,0.506,1.0,0.968,0.947,0.071
PVAL,118,0.012,0.151,0.012,0.023,0.021
PVBC,194,0.025,0.949,0.455,0.437,0.224
PWFL,150,0.05,1.0,0.708,0.68,0.201
PWOD,194,0.012,0.468,0.132,0.149,0.084
PXI,194,0.025,0.911,0.164,0.184,0.115
PXLW,194,0.531,1.0,0.949,0.921,0.085
PXS,194,0.113,1.0,0.405,0.435,0.193
PY,136,0.012,0.443,0.025,0.032,0.047
PYPL,194,0.607,1.0,1.0,0.994,0.038
PYZ,190,0.012,0.291,0.063,0.072,0.046
PZZA,194,0.544,1.0,1.0,0.992,0.048
QABA,194,0.063,0.848,0.253,0.274,0.126
QADA,194,0.189,0.987,0.582,0.584,0.148
QADB,100,0.012,0.139,0.025,0.031,0.024
QAT,193,0.012,0.987,0.126,0.188,0.194
QBAK,184,0.012,0.86,0.094,0.148,0.177
QCLN,194,0.101,0.974,0.398,0.474,0.243
QCOM,194,0.62,1.0,1.0,0.994,0.038
QCRH,194,0.227,0.924,0.569,0.56,0.145
QDEL,194,0.43,1.0,0.974,0.943,0.077
QFIN,194,0.544,1.0,0.974,0.921,0.102
QIWI,194,0.544,1.0,0.974,0.954,0.071
QK,116,0.012,0.822,0.05,0.108,0.142
QLC,22,0.025,0.24,0.081,0.099,0.057
QLYS,194,0.481,1.0,0.987,0.977,0.054
QMCO,67,0.62,1.0,0.936,0.906,0.082
QNST,194,0.531,1.0,1.0,0.983,0.051
QQEW,194,0.164,0.962,0.582,0.587,0.176
QQQ,194,0.772,1.0,1.0,0.996,0.023
QQQX,194,0.341,1.0,0.79,0.796,0.132
QQXT,193,0.012,0.594,0.113,0.132,0.098
QRHC,191,0.012,0.696,0.126,0.15,0.116
QRTEA,194,0.544,1.0,1.0,0.992,0.048
QRTEB,134,0.012,0.354,0.025,0.042,0.051
QRVO,194,0.556,1.0,1.0,0.993,0.047
QTEC,194,0.493,1.0,0.936,0.917,0.083
QTNT,194,0.481,1.0,0.974,0.945,0.073
QTRH,85,0.037,0.848,0.227,0.268,0.163
QTRX,194,0.468,1.0,0.911,0.891,0.094
QTT,194,0.556,1.0,1.0,0.984,0.05
QUIK,194,0.101,0.987,0.594,0.606,0.193
QUMU,191,0.012,1.0,0.202,0.283,0.232
QURE,194,0.544,1.0,1.0,0.984,0.05
QYLD,194,0.518,1.0,0.987,0.974,0.053
RADA,194,0.291,1.0,0.848,0.82,0.146
RAIL,194,0.291,0.987,0.594,0.615,0.164
RAND,174,0.012,0.974,0.063,0.144,0.178
RAPT,130,0.316,1.0,0.67,0.67,0.173
RARE,194,0.531,1.0,1.0,0.987,0.05
RARX,146,0.544,1.0,1.0,0.986,0.055
RAVE,194,0.012,1.0,0.215,0.31,0.255
RAVN,194,0.329,1.0,0.848,0.826,0.122
RBB,194,0.088,0.898,0.531,0.532,0.18
RBBN,194,0.544,1.0,0.974,0.955,0.066
RBCAA,194,0.113,0.81,0.303,0.33,0.141
RBCN,187,0.012,0.354,0.063,0.08,0.069
RBKB,176,0.012,0.481,0.063,0.084,0.074
RBNC,194,0.037,0.898,0.215,0.265,0.165
RBZ,188,0.278,1.0,0.645,0.656,0.163
RCEL,150,0.329,1.0,0.974,0.922,0.123
RCII,194,0.544,1.0,1.0,0.992,0.048
RCKT,194,0.481,1.0,0.974,0.947,0.07
RCKY,194,0.227,0.86,0.556,0.557,0.139
RCM,194,0.544,1.0,1.0,0.992,0.048
RCMT,194,0.012,0.683,0.139,0.161,0.103
RCON,191,0.037,0.987,0.164,0.211,0.156
RDCM,194,0.012,0.481,0.139,0.159,0.095
RDFN,194,0.544,1.0,1.0,0.992,0.047
RDHL,194,0.164,1.0,0.81,0.766,0.197
RDI,194,0.088,0.987,0.569,0.564,0.186
RDIB,39,0.012,0.354,0.025,0.037,0.058
RDNT,194,0.518,1.0,0.987,0.956,0.069
RDUS,194,0.544,1.0,1.0,0.99,0.048
RDVT,194,0.126,0.974,0.531,0.532,0.197
RDVY,194,0.506,1.0,0.936,0.897,0.104
RDWR,194,0.455,1.0,0.924,0.898,0.097
REAL,194,0.544,1.0,1.0,0.992,0.048
RECN,146,0.417,1.0,0.892,0.871,0.103
REDU,194,0.012,1.0,0.265,0.308,0.198
REED,194,0.303,1.0,0.759,0.74,0.162
REFR,194,0.316,1.0,0.772,0.744,0.152
REG,194,0.531,1.0,1.0,0.992,0.048
REGI,194,0.556,1.0,1.0,0.992,0.047
REGN,194,0.556,1.0,1.0,0.993,0.046
REKR,194,0.253,1.0,0.683,0.692,0.168
RELL,194,0.037,0.797,0.202,0.226,0.118
RELV,171,0.012,0.86,0.037,0.062,0.082
REPH,194,0.531,1.0,0.962,0.936,0.077
REPHV,6,0.025,0.291,0.107,0.121,0.095
REPL,194,0.101,1.0,0.645,0.623,0.224
RESN,194,0.341,1.0,0.873,0.846,0.143
RETA,194,0.531,1.0,0.987,0.97,0.056
RETO,162,0.012,0.708,0.063,0.089,0.09
REXN,194,0.075,1.0,0.291,0.323,0.167
REYN,68,0.291,1.0,1.0,0.979,0.089
RFAP,166,0.012,0.126,0.025,0.037,0.025
RFDI,194,0.101,0.962,0.291,0.313,0.121
RFEM,194,0.012,0.848,0.113,0.123,0.087
RFEU,191,0.012,0.291,0.05,0.061,0.046
RFIL,194,0.075,0.746,0.291,0.309,0.132
RGCO,194,0.012,0.696,0.177,0.215,0.132
RGEN,194,0.531,1.0,1.0,0.989,0.049
RGLD,194,0.544,1.0,1.0,0.992,0.048
RGLS,194,0.151,1.0,0.569,0.604,0.228
RGNX,194,0.544,1.0,1.0,0.987,0.048
RGP,25,0.696,1.0,0.949,0.946,0.063
RIBT,194,0.088,1.0,0.468,0.483,0.208
RICK,194,0.202,1.0,0.645,0.679,0.184
RIGL,194,0.531,1.0,1.0,0.992,0.048
RILY,194,0.215,1.0,0.658,0.655,0.17
RILYG,194,0.025,0.886,0.164,0.191,0.133
RILYH,192,0.012,0.62,0.151,0.177,0.113
RILYI,187,0.012,0.506,0.063,0.092,0.079
RILYL,85,0.012,0.518,0.113,0.139,0.099
RILYM,59,0.012,0.924,0.354,0.396,0.271
RILYN,157,0.025,0.886,0.253,0.283,0.171
RILYO,194,0.037,0.784,0.177,0.204,0.131
RILYP,147,0.012,0.835,0.177,0.214,0.151
RILYZ,194,0.037,0.974,0.227,0.266,0.162
RING,194,0.43,1.0,0.924,0.885,0.11
RIOT,194,0.544,1.0,0.987,0.973,0.052
RIVE,174,0.012,0.784,0.088,0.145,0.165
RKDA,194,0.455,1.0,0.873,0.848,0.133
RLMD,145,0.075,1.0,0.797,0.764,0.18
RMBI,194,0.012,0.987,0.455,0.47,0.207
RMBL,194,0.101,1.0,0.708,0.672,0.236
RMBS,194,0.493,1.0,1.0,0.989,0.051
RMCF,194,0.025,0.62,0.177,0.208,0.128
RMNI,194,0.227,0.974,0.721,0.686,0.192
RMR,194,0.354,1.0,0.835,0.803,0.114
RMTI,194,0.455,1.0,0.974,0.951,0.07
RNDB,186,0.012,0.81,0.088,0.148,0.159
RNDM,194,0.012,0.189,0.05,0.058,0.039
RNDV,133,0.012,0.379,0.025,0.033,0.038
RNEM,180,0.012,0.151,0.025,0.034,0.024
RNET,194,0.177,0.987,0.544,0.56,0.182
RNLC,186,0.012,0.253,0.05,0.062,0.041
RNMC,191,0.012,0.569,0.075,0.082,0.058
RNSC,182,0.012,0.227,0.05,0.061,0.045
RNST,194,0.493,1.0,0.962,0.945,0.069
RNWK,194,0.025,0.974,0.253,0.321,0.209
ROAD,194,0.506,1.0,0.93,0.902,0.096
ROBT,194,0.05,0.62,0.291,0.295,0.117
ROCHU,3,0.037,0.759,0.202,0.332,0.378
ROCK,194,0.468,1.0,0.962,0.934,0.073
ROIC,194,0.544,1.0,1.0,0.992,0.048
ROKU,194,0.797,1.0,1.0,0.996,0.02
ROLL,194,0.329,1.0,0.822,0.801,0.122
ROSE,194,0.05,1.0,0.493,0.543,0.249
ROSEU,41,0.012,0.151,0.012,0.029,0.031
ROSEW,128,0.012,0.151,0.037,0.042,0.029
ROST,194,0.556,1.0,1.0,0.993,0.046
RP,194,0.531,1.0,1.0,0.989,0.049
RPAY,194,0.341,1.0,0.962,0.917,0.108
RPD,194,0.544,1.0,1.0,0.99,0.049
RRBI,193,0.012,0.772,0.151,0.176,0.14
RRGB,194,0.455,1.0,0.974,0.948,0.072
RRR,194,0.531,1.0,1.0,0.988,0.051
RSSS,30,0.012,0.278,0.043,0.079,0.077
RTH,102,0.05,0.772,0.303,0.329,0.174
RTIX,194,0.379,1.0,0.911,0.881,0.112
RTLR,194,0.455,1.0,0.924,0.895,0.1
RTRX,194,0.531,1.0,1.0,0.979,0.055
RTTR,194,0.329,1.0,0.974,0.846,0.194
RUBY,194,0.506,1.0,0.962,0.94,0.074
RUHN,194,0.215,1.0,0.746,0.709,0.185
RUN,194,0.556,1.0,1.0,0.993,0.047
